epoch,brier,loss,nll,val_brier,val_loss,val_nll,learning_rate
1,0.14412982761859894,0.14412982761859894,0.6673159599304199,0.1512710303068161,0.1512710303068161,0.6534444093704224,0.0010000000474974513
2,0.12469601631164551,0.12469601631164551,0.6290022134780884,0.12795831263065338,0.12795831263065338,0.6062195301055908,0.0010000000474974513
3,0.10657402873039246,0.10657402873039246,0.5923510193824768,0.10776575654745102,0.10776575654745102,0.5646921396255493,0.0010000000474974513
4,0.09115251898765564,0.09115251898765564,0.5600265264511108,0.09050076454877853,0.09050076454877853,0.5281920433044434,0.0010000000474974513
5,0.07846125215291977,0.07846125215291977,0.5338477492332458,0.07595103234052658,0.07595103234052658,0.4962470233440399,0.0010000000474974513
6,0.06774092465639114,0.06774092465639114,0.5098470449447632,0.06389165669679642,0.06389165669679642,0.4685373306274414,0.0010000000474974513
7,0.05889283865690231,0.05889283865690231,0.4888651371002197,0.054063353687524796,0.054063353687524796,0.444732666015625,0.0010000000474974513
8,0.052199576050043106,0.052199576050043106,0.4725539982318878,0.04620332270860672,0.04620332270860672,0.42458465695381165,0.0010000000474974513
9,0.04678859934210777,0.04678859934210777,0.45767971873283386,0.03999774530529976,0.03999774530529976,0.40780138969421387,0.0010000000474974513
10,0.04241360351443291,0.04241360351443291,0.44489786028862,0.035121843218803406,0.035121843218803406,0.3939659595489502,0.0010000000474974513
11,0.03884480148553848,0.03884480148553848,0.4336007237434387,0.031342364847660065,0.031342364847660065,0.38281700015068054,0.0010000000474974513
12,0.035520900040864944,0.035520900040864944,0.4231613278388977,0.02843428961932659,0.02843428961932659,0.3740207552909851,0.0010000000474974513
13,0.03363095223903656,0.03363095223903656,0.41731375455856323,0.026186306029558182,0.026186306029558182,0.36717885732650757,0.0010000000474974513
14,0.03179804980754852,0.03179804980754852,0.4111115336418152,0.024464178830385208,0.024464178830385208,0.36199960112571716,0.0010000000474974513
15,0.030060119926929474,0.030060119926929474,0.40563422441482544,0.023147011175751686,0.023147011175751686,0.3581078350543976,0.0010000000474974513
16,0.02887108363211155,0.02887108363211155,0.4016438126564026,0.02211068570613861,0.02211068570613861,0.35505902767181396,0.0010000000474974513
17,0.02749655954539776,0.02749655954539776,0.39833536744117737,0.02124808169901371,0.02124808169901371,0.3525201082229614,0.0010000000474974513
18,0.026346275582909584,0.026346275582909584,0.3952904939651489,0.020473653450608253,0.020473653450608253,0.3502383828163147,0.0010000000474974513
19,0.025630630552768707,0.025630630552768707,0.39327743649482727,0.0197517741471529,0.0197517741471529,0.34811297059059143,0.0010000000474974513
20,0.024738585576415062,0.024738585576415062,0.3907834589481354,0.019065363332629204,0.019065363332629204,0.3461005985736847,0.0010000000474974513
21,0.02381269261240959,0.02381269261240959,0.3882347643375397,0.018372947350144386,0.018372947350144386,0.34408000111579895,0.0010000000474974513
22,0.023149175569415092,0.023149175569415092,0.3861944079399109,0.017670199275016785,0.017670199275016785,0.3420407176017761,0.0010000000474974513
23,0.02250911109149456,0.02250911109149456,0.38480833172798157,0.017016403377056122,0.017016403377056122,0.34014663100242615,0.0010000000474974513
24,0.021710723638534546,0.021710723638534546,0.38329994678497314,0.016374465078115463,0.016374465078115463,0.3382713198661804,0.0010000000474974513
