epoch,brier,loss,nll,val_brier,val_loss,val_nll,learning_rate
1,0.1842118352651596,0.1842118352651596,0.8342662453651428,0.19138401746749878,0.19138401746749878,0.7347947359085083,0.0005000000237487257
2,0.15057289600372314,0.15057289600372314,0.7579503655433655,0.16718637943267822,0.16718637943267822,0.6862919330596924,0.0005000000237487257
3,0.13492707908153534,0.13492707908153534,0.7557984590530396,0.1478021740913391,0.1478021740913391,0.6473854184150696,0.0005000000237487257
4,0.11881567537784576,0.11881567537784576,0.7681205868721008,0.131320983171463,0.131320983171463,0.6140708923339844,0.0005000000237487257
5,0.10850907117128372,0.10850907117128372,0.7751517295837402,0.11736182868480682,0.11736182868480682,0.5855560898780823,0.0005000000237487257
6,0.09735574573278427,0.09735574573278427,0.7742531895637512,0.1048160046339035,0.1048160046339035,0.5595805644989014,0.0005000000237487257
7,0.09100459516048431,0.09100459516048431,0.7838250398635864,0.09333030879497528,0.09333030879497528,0.5353963375091553,0.0005000000237487257
8,0.08200548589229584,0.08200548589229584,0.805870532989502,0.08317125588655472,0.08317125588655472,0.5136088728904724,0.0005000000237487257
9,0.07920071482658386,0.07920071482658386,0.8220694065093994,0.07416561245918274,0.07416561245918274,0.49391213059425354,0.0005000000237487257
10,0.07383791357278824,0.07383791357278824,0.8295440077781677,0.06601542234420776,0.06601542234420776,0.47572144865989685,0.0005000000237487257
11,0.07079122960567474,0.07079122960567474,0.8461339473724365,0.058762695640325546,0.058762695640325546,0.4591420292854309,0.0005000000237487257
12,0.06638115644454956,0.06638115644454956,0.8507959246635437,0.0524982325732708,0.0524982325732708,0.44440653920173645,0.0005000000237487257
13,0.06268872320652008,0.06268872320652008,0.843458890914917,0.04720081388950348,0.04720081388950348,0.43153825402259827,0.0005000000237487257
14,0.06086548790335655,0.06086548790335655,0.8416346311569214,0.04280446469783783,0.04280446469783783,0.42048364877700806,0.0005000000237487257
15,0.057794149965047836,0.057794149965047836,0.8368156552314758,0.0391911044716835,0.0391911044716835,0.4111197292804718,0.0005000000237487257
16,0.05611447989940643,0.05611447989940643,0.8292741775512695,0.0363277941942215,0.0363277941942215,0.40345534682273865,0.0005000000237487257
17,0.055096469819545746,0.055096469819545746,0.8308994174003601,0.03400302305817604,0.03400302305817604,0.3969837725162506,0.0005000000237487257
18,0.051688872277736664,0.051688872277736664,0.8351362943649292,0.03217441961169243,0.03217441961169243,0.3916997015476227,0.0005000000237487257
19,0.050608616322278976,0.050608616322278976,0.8293034434318542,0.03078976832330227,0.03078976832330227,0.38753828406333923,0.0005000000237487257
20,0.048027701675891876,0.048027701675891876,0.8236808776855469,0.02972801774740219,0.02972801774740219,0.38418522477149963,0.0005000000237487257
21,0.04727126657962799,0.04727126657962799,0.8190522789955139,0.028808318078517914,0.028808318078517914,0.38124197721481323,0.0005000000237487257
22,0.044315896928310394,0.044315896928310394,0.8052963018417358,0.027980733662843704,0.027980733662843704,0.37851905822753906,0.0005000000237487257
23,0.04336022213101387,0.04336022213101387,0.800990104675293,0.02726382203400135,0.02726382203400135,0.37612906098365784,0.0005000000237487257
24,0.04298621788620949,0.04298621788620949,0.801458477973938,0.026675451546907425,0.026675451546907425,0.3741198480129242,0.0005000000237487257
25,0.04263213649392128,0.04263213649392128,0.795282244682312,0.026169348508119583,0.026169348508119583,0.3723188042640686,0.0005000000237487257
26,0.04041285067796707,0.04041285067796707,0.8038845062255859,0.02571004442870617,0.02571004442870617,0.37057238817214966,0.0005000000237487257
27,0.038343191146850586,0.038343191146850586,0.7950795888900757,0.02527916617691517,0.02527916617691517,0.36888447403907776,0.0005000000237487257
28,0.038561709225177765,0.038561709225177765,0.782466471195221,0.024898283183574677,0.024898283183574677,0.3674253225326538,0.0005000000237487257
29,0.03865162655711174,0.03865162655711174,0.7891057729721069,0.024558039382100105,0.024558039382100105,0.36620399355888367,0.0005000000237487257
30,0.036075737327337265,0.036075737327337265,0.7802848219871521,0.024453116580843925,0.024453116580843925,0.3656660318374634,0.0005000000237487257
31,0.0357871875166893,0.0357871875166893,0.7693084478378296,0.024393649771809578,0.024393649771809578,0.3651832640171051,0.0005000000237487257
32,0.03395266830921173,0.03395266830921173,0.7688000202178955,0.02433653548359871,0.02433653548359871,0.3645994961261749,0.0005000000237487257
33,0.03275645896792412,0.03275645896792412,0.7542719841003418,0.024292705580592155,0.024292705580592155,0.36415451765060425,0.0005000000237487257
34,0.03200606256723404,0.03200606256723404,0.7440732717514038,0.024282462894916534,0.024282462894916534,0.3638819754123688,0.0005000000237487257
35,0.03172041103243828,0.03172041103243828,0.7298761010169983,0.024237090721726418,0.024237090721726418,0.36362871527671814,0.0005000000237487257
36,0.0310033168643713,0.0310033168643713,0.7355627417564392,0.02418287843465805,0.02418287843465805,0.36341995000839233,0.0005000000237487257
37,0.02940615639090538,0.02940615639090538,0.7188808917999268,0.024329030886292458,0.024329030886292458,0.36371713876724243,0.0005000000237487257
38,0.030086997896432877,0.030086997896432877,0.7132951021194458,0.024561073631048203,0.024561073631048203,0.36429572105407715,0.0005000000237487257
39,0.028395023196935654,0.028395023196935654,0.7110997438430786,0.0246938094496727,0.0246938094496727,0.3646230399608612,0.0005000000237487257
40,0.027662180364131927,0.027662180364131927,0.7066588997840881,0.024663487449288368,0.024663487449288368,0.3644610345363617,0.0005000000237487257
41,0.02600824646651745,0.02600824646651745,0.6924126744270325,0.024526147171854973,0.024526147171854973,0.36387282609939575,0.0005000000237487257
42,0.025342414155602455,0.025342414155602455,0.6840042471885681,0.024484453722834587,0.024484453722834587,0.363506555557251,0.0005000000237487257
43,0.025681713595986366,0.025681713595986366,0.67206871509552,0.02448059804737568,0.02448059804737568,0.36326834559440613,0.0005000000237487257
44,0.024108197540044785,0.024108197540044785,0.6741675734519958,0.024459784850478172,0.024459784850478172,0.36317601799964905,0.0002500000118743628
45,0.023908909410238266,0.023908909410238266,0.6610686779022217,0.024420734494924545,0.024420734494924545,0.3630814254283905,0.0002500000118743628
46,0.023295262828469276,0.023295262828469276,0.6447817087173462,0.024305196478962898,0.024305196478962898,0.3628028333187103,0.0002500000118743628
