epoch,brier,loss,nll,val_brier,val_loss,val_nll,learning_rate
1,0.22683964669704437,0.22683964669704437,0.9629065990447998,0.20248907804489136,0.20248907804489136,0.7022677063941956,0.0010000000474974513
2,0.20389164984226227,0.20389164984226227,0.8604182004928589,0.19865842163562775,0.19865842163562775,0.6945859789848328,0.0010000000474974513
3,0.1943269520998001,0.1943269520998001,0.8254894614219666,0.19499237835407257,0.19499237835407257,0.687241792678833,0.0010000000474974513
4,0.1868770271539688,0.1868770271539688,0.8039568662643433,0.19190819561481476,0.19190819561481476,0.6810634732246399,0.0010000000474974513
5,0.17965808510780334,0.17965808510780334,0.7924639582633972,0.18881219625473022,0.18881219625473022,0.6748561263084412,0.0010000000474974513
6,0.17581599950790405,0.17581599950790405,0.7883930802345276,0.18570899963378906,0.18570899963378906,0.6686308979988098,0.0010000000474974513
7,0.17637409269809723,0.17637409269809723,0.802544891834259,0.18282294273376465,0.18282294273376465,0.662840723991394,0.0010000000474974513
8,0.1692281812429428,0.1692281812429428,0.780440628528595,0.18014590442180634,0.18014590442180634,0.657467782497406,0.0010000000474974513
9,0.16234217584133148,0.16234217584133148,0.7654322981834412,0.17773257195949554,0.17773257195949554,0.6526270508766174,0.0010000000474974513
10,0.15640178322792053,0.15640178322792053,0.7486416101455688,0.1753188818693161,0.1753188818693161,0.647788405418396,0.0010000000474974513
11,0.15953563153743744,0.15953563153743744,0.7616807222366333,0.17290206253528595,0.17290206253528595,0.6429440379142761,0.0010000000474974513
12,0.15352432429790497,0.15352432429790497,0.749811589717865,0.17054176330566406,0.17054176330566406,0.6382114291191101,0.0010000000474974513
13,0.15075239539146423,0.15075239539146423,0.7459254860877991,0.16839128732681274,0.16839128732681274,0.6338990330696106,0.0010000000474974513
14,0.1498720347881317,0.1498720347881317,0.7511570453643799,0.16611447930335999,0.16611447930335999,0.6293292045593262,0.0010000000474974513
15,0.14466577768325806,0.14466577768325806,0.7348302602767944,0.16380225121974945,0.16380225121974945,0.6246829032897949,0.0010000000474974513
16,0.14854572713375092,0.14854572713375092,0.7500035166740417,0.16131754219532013,0.16131754219532013,0.6196812391281128,0.0010000000474974513
17,0.14309161901474,0.14309161901474,0.7382370829582214,0.1588035523891449,0.1588035523891449,0.6146119236946106,0.0010000000474974513
18,0.14901037514209747,0.14901037514209747,0.7601547241210938,0.1562146097421646,0.1562146097421646,0.6093823313713074,0.0010000000474974513
19,0.13526791334152222,0.13526791334152222,0.7274846434593201,0.1535521000623703,0.1535521000623703,0.603994607925415,0.0010000000474974513
20,0.1361352950334549,0.1361352950334549,0.7327784299850464,0.15075795352458954,0.15075795352458954,0.5983313322067261,0.0010000000474974513
21,0.12907449901103973,0.12907449901103973,0.7245991230010986,0.14790868759155273,0.14790868759155273,0.59254390001297,0.0010000000474974513
22,0.13458627462387085,0.13458627462387085,0.7400127649307251,0.14494021236896515,0.14494021236896515,0.5865026116371155,0.0010000000474974513
23,0.13303007185459137,0.13303007185459137,0.7460538148880005,0.1420268565416336,0.1420268565416336,0.5805580615997314,0.0010000000474974513
24,0.13003119826316833,0.13003119826316833,0.7338500618934631,0.13912631571292877,0.13912631571292877,0.5746263861656189,0.0010000000474974513
25,0.126715287566185,0.126715287566185,0.7504733204841614,0.13631419837474823,0.13631419837474823,0.568861722946167,0.0010000000474974513
26,0.12537087500095367,0.12537087500095367,0.7433459758758545,0.13350556790828705,0.13350556790828705,0.5630932450294495,0.0010000000474974513
27,0.12562769651412964,0.12562769651412964,0.7570457458496094,0.1308629959821701,0.1308629959821701,0.5576559901237488,0.0010000000474974513
28,0.12191779911518097,0.12191779911518097,0.7446377873420715,0.12827913463115692,0.12827913463115692,0.5523285269737244,0.0010000000474974513
29,0.11847222596406937,0.11847222596406937,0.7449408173561096,0.12579526007175446,0.12579526007175446,0.5471975207328796,0.0010000000474974513
30,0.11509931832551956,0.11509931832551956,0.7321052551269531,0.12335953861474991,0.12335953861474991,0.5421544909477234,0.0010000000474974513
31,0.11881239712238312,0.11881239712238312,0.7382490634918213,0.12098865956068039,0.12098865956068039,0.5372350811958313,0.0010000000474974513
32,0.12036304175853729,0.12036304175853729,0.740715742111206,0.11870404332876205,0.11870404332876205,0.5324814319610596,0.0010000000474974513
33,0.11203854531049728,0.11203854531049728,0.7291929721832275,0.116556316614151,0.116556316614151,0.5280020236968994,0.0010000000474974513
34,0.11264688521623611,0.11264688521623611,0.7323906421661377,0.11445734649896622,0.11445734649896622,0.523611843585968,0.0010000000474974513
