epoch,brier,loss,nll,val_brier,val_loss,val_nll,learning_rate
1,0.2056758552789688,0.01736961118876934,0.8966174125671387,0.14784178137779236,0.017382420599460602,0.6474756002426147,0.0010000000474974513
2,0.17236678302288055,0.015282572247087955,0.8465330600738525,0.14124126732349396,0.01694735698401928,0.6341889500617981,0.0010000000474974513
3,0.1554146558046341,0.013746720738708973,0.8681812286376953,0.13431395590305328,0.016398442909121513,0.6202608346939087,0.0010000000474974513
4,0.13935784995555878,0.012349814176559448,0.8989219069480896,0.12671077251434326,0.015728967264294624,0.6051396131515503,0.0010000000474974513
5,0.12572453916072845,0.011161915957927704,0.9283793568611145,0.11586856096982956,0.014786251820623875,0.583492636680603,0.0010000000474974513
6,0.11775937676429749,0.010393233969807625,0.9808422923088074,0.10299868881702423,0.013638954609632492,0.5575664043426514,0.0010000000474974513
7,0.106019027531147,0.009390278719365597,1.01027250289917,0.09012667834758759,0.012438175268471241,0.5310676097869873,0.0010000000474974513
8,0.09729628264904022,0.008638747967779636,1.0310674905776978,0.07891425490379333,0.01131573598831892,0.5074585676193237,0.0010000000474974513
9,0.09201426059007645,0.00809201505035162,1.0494452714920044,0.06934839487075806,0.010274747386574745,0.48678115010261536,0.0010000000474974513
10,0.08753667026758194,0.007663097698241472,1.0879586935043335,0.06167921796441078,0.009368048049509525,0.4697854816913605,0.0010000000474974513
11,0.08268766105175018,0.007311441004276276,1.0808916091918945,0.05459728464484215,0.00852434802800417,0.45261725783348083,0.0010000000474974513
12,0.07673946768045425,0.006890828255563974,1.0681265592575073,0.047899529337882996,0.007746747694909573,0.4346732497215271,0.0010000000474974513
13,0.07217609137296677,0.006663140375167131,1.0715892314910889,0.042160436511039734,0.007060259580612183,0.4185730516910553,0.0010000000474974513
14,0.0681021437048912,0.006287714000791311,1.0739102363586426,0.03702767565846443,0.0064336638897657394,0.4036775827407837,0.0010000000474974513
15,0.06566467136144638,0.00614160718396306,1.0823036432266235,0.033006779849529266,0.005904111545532942,0.3917430341243744,0.0010000000474974513
16,0.06284592300653458,0.005871313624083996,1.056860327720642,0.029734568670392036,0.005473148077726364,0.38174787163734436,0.0010000000474974513
17,0.05826285108923912,0.005586848594248295,1.0837385654449463,0.026450831443071365,0.005071099381893873,0.3716830611228943,0.0010000000474974513
18,0.05456557869911194,0.005298427771776915,1.0391418933868408,0.023737924173474312,0.004708701279014349,0.3632432222366333,0.0010000000474974513
19,0.05307096615433693,0.005240218713879585,1.0165915489196777,0.02165348455309868,0.004387529566884041,0.35650506615638733,0.0010000000474974513
20,0.05269743502140045,0.005105582531541586,1.0208704471588135,0.02020995318889618,0.004126142710447311,0.35159164667129517,0.0010000000474974513
21,0.05050690472126007,0.005011390894651413,1.011149525642395,0.019254323095083237,0.003914543893188238,0.34808823466300964,0.0010000000474974513
22,0.05012420937418938,0.004958879668265581,0.9996191263198853,0.018581172451376915,0.003740247106179595,0.3454679250717163,0.0010000000474974513
23,0.04686655104160309,0.004710586741566658,0.9865502119064331,0.018066424876451492,0.0036081091966480017,0.3434719741344452,0.0010000000474974513
24,0.045433759689331055,0.004614797420799732,0.9921944737434387,0.017560645937919617,0.00349400844424963,0.3415537178516388,0.0010000000474974513
25,0.0439976267516613,0.004473075270652771,1.0014863014221191,0.017272023484110832,0.003394546452909708,0.34017106890678406,0.0010000000474974513
26,0.04162729158997536,0.004343219567090273,0.9719969630241394,0.01709205098450184,0.003304186509922147,0.33900508284568787,0.0010000000474974513
27,0.04264461249113083,0.004412431735545397,0.979051411151886,0.017110474407672882,0.0032284779008477926,0.33833953738212585,0.0010000000474974513
28,0.03972117230296135,0.004166764672845602,0.9408876895904541,0.017235951498150826,0.003177088452503085,0.3380398452281952,0.0010000000474974513
29,0.03881840407848358,0.0041451058350503445,0.9336897134780884,0.017454586923122406,0.0031437089201062918,0.3381318747997284,0.0010000000474974513
30,0.03726131096482277,0.004015689715743065,0.917569637298584,0.01759343594312668,0.0031011311803013086,0.33804386854171753,0.0010000000474974513
31,0.035547953099012375,0.003907273523509502,0.913289487361908,0.01772250421345234,0.0030623150523751974,0.3377983272075653,0.0010000000474974513
32,0.034169990569353104,0.0038607094902545214,0.8921235203742981,0.018016403540968895,0.0030289364513009787,0.338029146194458,0.0010000000474974513
33,0.032935816794633865,0.0036756987683475018,0.9143561720848083,0.018309449777007103,0.002995217451825738,0.3382473289966583,0.0010000000474974513
34,0.030854566022753716,0.0035934692714363337,0.8477300405502319,0.018466057255864143,0.00295697501860559,0.3381694257259369,0.0010000000474974513
35,0.029910190030932426,0.003482127096503973,0.8418959379196167,0.018582668155431747,0.0029241961892694235,0.33815109729766846,0.0010000000474974513
36,0.029017390683293343,0.00340569531545043,0.833583652973175,0.018744008615612984,0.002908316906541586,0.3384624719619751,0.0010000000474974513
37,0.02872069925069809,0.003363486612215638,0.8201467394828796,0.018928183242678642,0.0028959468472748995,0.3387323021888733,0.0010000000474974513
38,0.02884243242442608,0.0033464417792856693,0.8269437551498413,0.01923113502562046,0.00289513124153018,0.3394795358181,0.0010000000474974513
39,0.027156172320246696,0.0032461509108543396,0.8008254170417786,0.019527537748217583,0.002895744750276208,0.3403110206127167,0.0010000000474974513
40,0.025118572637438774,0.003130005905404687,0.8027935028076172,0.019711824133992195,0.002886716742068529,0.34060266613960266,0.0010000000474974513
41,0.02452659048140049,0.0030792702455073595,0.8026056289672852,0.019906144589185715,0.002875199308618903,0.34094586968421936,0.0010000000474974513
42,0.02364710345864296,0.0029965646099299192,0.7664812803268433,0.01978832110762596,0.002853452693670988,0.3403173089027405,0.0005000000237487257
