W,mu,w,eta,alpha,beta,N,N_valid,excluded_seeds,exception_failures,valid_failures,errors,avg_time_sec,Bmin_avg,Bmax_avg,m_bins,edges_last,NE_bin_avg,C_bin_rate,NE_pref_avg,C_pref_rate,excluded_rate,exception_rate,valid_failure_rate,seed
192,64,8,4,0.001,0.03,100,9,91,0,0,0,0.0213,29267,952484,8,"[29393, 154630, 279867, 405104, 530341, 655577, 780813, 906049, 1031285]","[2257.4444444444443, 521883.3333333333, 43266734.55555555, 931411661.1111112, 8920278014.11111, 27318713957.555557, 26229923745.555557, 5239775378.333333]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2257.4444444444443, 524140.77777777775, 43790875.333333336, 975202536.4444444, 9895480550.555555, 37214194508.111115, 63444118253.666664, 68683893632.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.91,0.0,0.0,42
