W,mu,w,eta,alpha,beta,N,N_valid,excluded_seeds,exception_failures,valid_failures,errors,avg_time_sec,Bmin_avg,Bmax_avg,m_bins,edges_last,NE_bin_avg,C_bin_rate,NE_pref_avg,C_pref_rate,excluded_rate,exception_rate,valid_failure_rate,seed
256,8,16,4,0.001,0.03,100,4,96,0,0,0,1.8674,39477,204987,8,"[40619, 58147, 75675, 93203, 110731, 128259, 145787, 163315, 180842]","[0.0, 17.0, 3.5, 231.5, 908.25, 257.25, 1641.5, 0.0]","[0.25, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 17.0, 20.5, 252.0, 1160.25, 1417.5, 3059.0, 3059.0]","[0.25, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.96,0.0,0.0,42
