W,mu,w,eta,alpha,beta,N,N_valid,excluded_seeds,exception_failures,valid_failures,errors,avg_time_sec,Bmin_avg,Bmax_avg,m_bins,edges_last,NE_bin_avg,C_bin_rate,NE_pref_avg,C_pref_rate,excluded_rate,exception_rate,valid_failure_rate,seed
256,8,16,2,0.001,0.03,100,6,94,0,0,0,2.6863,39763,359544,16,"[40620, 58148, 75676, 93204, 110732, 128260, 145788, 163316, 180844, 198372, 215900, 233428, 250956, 268484, 286011, 303538, 321065]","[0.0, 42.166666666666664, 4.666666666666667, 1187.0, 5531.0, 11090.333333333334, 46053.666666666664, 108293.5, 622830.8333333334, 998562.8333333334, 1336156.5, 2298328.6666666665, 4634730.333333333, 1098057.3333333333, 3616306.1666666665, 0.0]","[0.1667, 0.6667, 0.0, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 42.166666666666664, 46.833333333333336, 1233.8333333333333, 6764.833333333333, 17855.166666666668, 63908.833333333336, 172202.33333333334, 795033.1666666666, 1793596.0, 3129752.5, 5428081.166666667, 10062811.5, 11160868.833333334, 14777175.0, 14777175.0]","[0.1667, 0.8333, 0.8333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.94,0.0,0.0,42
