W,mu,w,eta,alpha,beta,N,N_valid,excluded_seeds,exception_failures,valid_failures,errors,avg_time_sec,Bmin_avg,Bmax_avg,m_bins,edges_last,NE_bin_avg,C_bin_rate,NE_pref_avg,C_pref_rate,excluded_rate,exception_rate,valid_failure_rate,seed
128,4,4,16,0.001,0.03,100,16,84,0,0,0,0.0014,20291,136764,8,"[19024, 36218, 53412, 70605, 87798, 104991, 122184, 139377, 156570]","[0.0, 0.0, 0.5625, 1.3125, 0.5625, 0.5625, 2.625, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.5625, 1.875, 2.4375, 3.0, 5.625, 5.625]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.84,0.0,0.0,42
