W,mu,w,eta,alpha,beta,N,N_valid,excluded_seeds,exception_failures,valid_failures,errors,avg_time_sec,Bmin_avg,Bmax_avg,m_bins,edges_last,NE_bin_avg,C_bin_rate,NE_pref_avg,C_pref_rate,excluded_rate,exception_rate,valid_failure_rate,seed
128,16,4,2,0.001,0.03,100,44,56,0,0,0,0.076,20186,3264535,32,"[21594, 123316, 225038, 326760, 428482, 530204, 631926, 733648, 835369, 937090, 1038811, 1140532, 1242253, 1343974, 1445695, 1547416, 1649137, 1750858, 1852579, 1954300, 2056021, 2157742, 2259463, 2361184, 2462905, 2564626, 2666347, 2768068, 2869789, 2971510, 3073231, 3174952, 3276673]","[1609.1363636363637, 945999.0227272727, 147664520.77272728, 10048892178.75, 348453181731.6818, 6793809628969.113, 89041450019141.19, 799172231780966.4, 5657928352691386.0, 2.997332850283615e+16, 1.2142231989344048e+17, 3.8769104457394694e+17, 8.869920155374061e+17, 1.7550700796653297e+18, 2.7354012164799964e+18, 3.3721356429530957e+18, 3.235675518731936e+18, 2.733178701230523e+18, 1.7527613726887299e+18, 8.854082425514584e+17, 3.869107016158561e+17, 1.211385588177711e+17, 2.989662182264575e+16, 5659039993063194.0, 780437723344902.8, 88802634344907.0, 6776068586438.204, 347561992243.6818, 10020357524.204546, 147141309.20454547, 941662.0227272727, 1609.0681818181818]","[0.8636, 0.1364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1609.1363636363637, 947608.1590909091, 148612128.9318182, 10197504307.681818, 358650686039.36365, 7152460315008.478, 96193910334149.66, 895366142115116.0, 6553294494806502.0, 3.652662299764266e+16, 1.5794894289108314e+17, 5.456399874650301e+17, 1.432632003002436e+18, 3.187702082667766e+18, 5.923103299147763e+18, 9.295238942100859e+18, 1.2530914460832795e+19, 1.5264093162063317e+19, 1.7016854534752047e+19, 1.7902262777303505e+19, 1.828917347891936e+19, 1.8410312037737132e+19, 1.8440208659559778e+19, 1.8445867699552842e+19, 1.8446648137276187e+19, 1.8446736939910531e+19, 1.8446743715979117e+19, 1.8446744063541109e+19, 1.8446744073561467e+19, 1.8446744073708607e+19, 1.844674407370955e+19, 1.8446744073709552e+19]","[0.8636, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.56,0.0,0.0,42
