W,mu,w,eta,alpha,beta,N,N_valid,excluded_seeds,exception_failures,valid_failures,errors,avg_time_sec,Bmin_avg,Bmax_avg,m_bins,edges_last,NE_bin_avg,C_bin_rate,NE_pref_avg,C_pref_rate,excluded_rate,exception_rate,valid_failure_rate,seed
128,8,8,4,0.001,0.05,100,12,88,0,0,0,0.0095,32845,278204,8,"[30973, 63088, 95203, 127318, 159433, 191548, 223663, 255778, 287893]","[11.916666666666666, 122.25, 439.25, 880.1666666666666, 1116.8333333333333, 916.5, 452.0, 129.0]","[0.9167, 0.0833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[11.916666666666666, 134.16666666666666, 573.4166666666666, 1453.5833333333333, 2570.4166666666665, 3486.9166666666665, 3938.9166666666665, 4067.9166666666665]","[0.9167, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.88,0.0,0.0,42
