W,mu,w,eta,alpha,beta,N,N_valid,excluded_seeds,exception_failures,valid_failures,errors,avg_time_sec,Bmin_avg,Bmax_avg,m_bins,edges_last,NE_bin_avg,C_bin_rate,NE_pref_avg,C_pref_rate,excluded_rate,exception_rate,valid_failure_rate,seed
192,64,8,2,0.001,0.05,100,11,89,0,0,0,0.0973,50282,1670532,16,"[50283, 154952, 259621, 364290, 468959, 573628, 678297, 782966, 887635, 992304, 1096973, 1201642, 1306311, 1410980, 1515648, 1620316, 1724984]","[30606.090909090908, 63104070.54545455, 53330597481.72727, 10066412691925.818, 851747584821493.4, 3.641707236398755e+16, 8.456254342536248e+17, 1.2282587828216173e+19, 9.45799121214794e+19, 4.482964698244928e+20, 1.1899489615766427e+21, 1.6436880471111248e+21, 1.0436954140001375e+21, 2.7104724659513842e+20, 1.7815691591437212e+19, 1.292444328077196e+17]","[0.6364, 0.3636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[30606.090909090908, 63134676.63636363, 53393732158.36364, 10119806424084.182, 861867391245577.5, 3.727893975523313e+16, 8.82904374008858e+17, 1.3165492202225031e+19, 1.0774540432370442e+20, 5.560418741481973e+20, 1.7459908357248398e+21, 3.389678882835965e+21, 4.433374296836102e+21, 4.7044215434312407e+21, 4.722237235022678e+21, 4.7223664794554854e+21]","[0.6364, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.89,0.0,0.0,42
